TIME,D16,D17,D19,D21,D22,D23,D26,R13,R14,R15,R18,R20,R24,R25
1/5/2017 10:00,-11.0128,-10.16546667,-8.714716667,-4.72692,-9.99565,-5.02997,-7.355033333,2.095416667,-7.820173333,-4.702116667,-3.326926667,9.78678,-11.91683333,2.079006667
1/5/2017 11:00,-11.02876667,-10.10903333,-8.494356667,-4.771366667,-9.950133333,-4.83543,-7.347863333,1.052498667,-8.73023,-4.126396667,-4.010886667,7.639306667,-12.30123333,1.58799
1/5/2017 12:00,-11.06916667,-10.07993333,-8.395263333,-4.809313333,-9.944213333,-4.906686667,-7.330523333,-0.708602667,-9.787636667,-4.532113333,-4.974313333,4.903703333,-13.00046667,0.02719255
1/5/2017 13:00,-11.09396667,-10.14,-8.296226667,-4.77871,-9.949826667,-5.094256667,-7.324666667,-1.900236667,-10.57643333,-4.732563333,-5.63118,3.146363333,-13.5333,-0.959629333
1/5/2017 14:00,-11.08646667,-10.1792,-8.436483333,-4.77144,-9.968596667,-5.181726667,-7.336096667,-3.016043333,-11.1434,-4.948856667,-6.300393333,1.636743333,-14.0492,-1.834586667
1/5/2017 15:00,-11.0861,-10.28296667,-8.39428,-4.8749,-10.01024667,-5.27309,-7.398563333,-4.268233333,-11.61173333,-5.302016667,-7.01806,0.0605762,-14.4345,-2.8287
1/5/2017 16:00,-11.07586667,-10.5494,-8.304283333,-4.87022,-10.03359333,-5.701773333,-7.420363333,-5.244743333,-12.02806667,-5.717073333,-7.584856667,-1.196284667,-14.71406667,-3.596116667
1/5/2017 17:00,-11.1117,-10.5491,-8.3872,-4.88117,-10.13566667,-5.70576,-7.48714,-5.853093333,-12.39533333,-6.163076667,-8.07728,-2.25998,-14.95656667,-4.22353
1/5/2017 18:00,-11.14346667,-10.5066,-8.691243333,-4.927456667,-10.1823,-5.646633333,-7.530773333,-6.33526,-12.85823333,-6.594383333,-8.49617,-3.05612,-15.17526667,-4.925623333
1/5/2017 19:00,-11.14926667,-10.75633333,-8.72313,-4.896216667,-10.27746667,-5.62419,-7.649496667,-6.83764,-13.2655,-6.977613333,-8.911066667,-3.917666667,-15.3919,-5.51157
1/5/2017 20:00,-11.13773333,-11.03476667,-8.90824,-4.92901,-10.3903,-5.878273333,-7.74664,-7.34538,-13.6085,-7.39437,-9.298136667,-4.616576667,-15.60473333,-5.91852
1/5/2017 21:00,-11.15963333,-11.22646667,-9.08002,-4.812646667,-10.49723333,-5.920096667,-7.858673333,-7.767806667,-13.91096667,-7.819736667,-9.615723333,-5.22183,-15.73146667,-6.249086667
1/5/2017 22:00,-11.20576667,-11.4954,-9.27642,-4.702496667,-10.49606667,-5.995756667,-7.955516667,-8.22078,-13.73123333,-8.22755,-9.91139,-5.78538,-15.82923333,-6.651586667
1/5/2017 23:00,-11.2714,-11.33666667,-9.422496667,-4.673126667,-10.59186667,-5.988653333,-8.04623,-8.554866667,-9.314653333,-8.61984,-10.1953,-6.245086667,-15.9785,-7.084023333
1/6/2017 0:00,-11.39536667,-10.7535,-9.630216667,-4.605156667,-10.5284,-5.850123333,-8.146046667,-8.91676,-5.657263333,-9.003793333,-10.46856667,-6.674883333,-16.11483333,-7.50276
1/6/2017 1:00,-11.5182,-10.24096667,-9.797083333,-4.511133333,-10.5391,-5.668663333,-8.2734,-9.17792,-4.37763,-9.33006,-10.68046667,-7.042153333,-16.23366667,-7.857556667
1/6/2017 2:00,-11.57306667,-10.17543333,-9.992113333,-4.441463333,-10.60323333,-5.786353333,-8.231916667,-5.25192,-4.916993333,-9.515123333,-10.61,-7.108503333,-16.1361,-4.282366667
1/6/2017 3:00,-11.58806667,-10.10503333,-10.14566667,-4.43447,-10.6282,-5.651573333,-8.082506667,2.583564,-5.85125,-9.59644,-10.30573333,-4.82238,-15.87256667,0.162586667
1/6/2017 4:00,-11.59686667,-9.912726667,-10.3951,-4.547516667,-10.6038,-5.66728,-7.950093333,7.51098,-6.325396667,-9.641296667,-9.887426667,0.746732667,-15.55943333,3.598453333
1/6/2017 5:00,-11.6194,-10.1131,-10.30936667,-4.620176667,-10.5287,-5.952606667,-7.844226667,9.974836667,-6.651683333,-9.49001,-9.548383333,5.88295,-15.22426667,5.57824
1/6/2017 6:00,-11.61716667,-9.827716667,-10.09299333,-4.688876667,-10.3924,-6.051636667,-7.7948,10.4859,-7.0036,-9.120386667,-9.134773333,10.50294333,-14.92023333,6.064573333
1/6/2017 7:00,-11.58406667,-9.51103,-9.767023333,-4.758463333,-10.25966667,-6.04654,-7.770216667,9.244896667,-7.624946667,-8.198336667,-6.637456667,14.49626667,-14.5603,5.100716667
1/6/2017 8:00,-11.5686,-9.220543333,-9.324403333,-4.786693333,-10.06556667,-5.61338,-7.735983333,6.31472,-8.552163333,-6.844526667,-3.596576667,17.75416667,-14.07463333,3.309426667
1/6/2017 9:00,-11.548,-8.997686667,-8.79402,-4.80162,-9.87728,-5.4391,-7.67603,3.07333,-9.654533333,-5.242356667,-0.973204333,19.65156667,-13.46873333,1.83855
1/6/2017 10:00,-11.53093333,-8.86524,-8.366433333,-4.82885,-9.705953333,-5.290173333,-7.644986667,1.020967667,-10.48973333,-3.58062,1.604579667,20.31496667,-12.93106667,0.607418333
1/6/2017 11:00,-11.48786667,-8.725296667,-8.016783333,-4.856453333,-9.623063333,-5.303086667,-7.651626667,-0.550987333,-11.1853,-2.67243,2.034853333,18.9683,-12.81256667,-0.373961733
1/6/2017 12:00,-11.50623333,-8.735416667,-7.849023333,-4.87394,-9.591046667,-5.35557,-7.693273333,-1.93703,-11.76193333,-3.865736667,-1.405186333,14.16566667,-14.00956667,-1.499866667
1/6/2017 13:00,-11.46956667,-8.779806667,-7.76074,-4.855553333,-9.570663333,-5.379026667,-7.73119,-3.10221,-12.20733333,-4.851366667,-3.856913333,10.11930333,-15.02153333,-2.49522
1/6/2017 14:00,-11.55196667,-8.780733333,-7.92417,-4.75236,-9.578386667,-5.255533333,-7.78775,-3.97863,-12.6486,-5.769586667,-5.54603,7.232223333,-15.67363333,-3.333746667
1/6/2017 15:00,-11.6841,-8.718693333,-7.911303333,-4.688726667,-9.578163333,-5.174753333,-7.846146667,-4.747596667,-13.09296667,-6.65208,-6.828943333,4.770866667,-16.14123333,-4.105376667
1/6/2017 16:00,-11.64723333,-8.893476667,-8.00783,-4.636193333,-9.58855,-5.23123,-7.8599,-5.482423333,-13.4479,-7.423333333,-7.808896667,2.854063333,-16.46356667,-4.70095
1/6/2017 17:00,-11.59856667,-8.907363333,-8.01391,-4.586743333,-9.609733333,-5.24453,-7.861703333,-6.121263333,-13.81066667,-8.185326667,-8.515976667,1.411262,-16.79553333,-5.186943333
1/6/2017 18:00,-11.68593333,-8.955483333,-8.218986667,-4.561203333,-9.63127,-5.241716667,-7.905026667,-6.640893333,-14.1852,-8.936493333,-9.17396,0.129357333,-17.0038,-5.642093333
1/6/2017 19:00,-11.69516667,-9.29993,-8.547106667,-4.52307,-9.761463333,-5.366336667,-7.943793333,-7.14172,-14.53506667,-9.58724,-9.718223333,-0.924305,-17.1018,-6.04274
1/6/2017 20:00,-11.70813333,-9.669843333,-9.105603333,-4.477196667,-9.879476667,-5.572136667,-7.978386667,-7.644343333,-14.8753,-10.19264,-10.1769,-1.704096667,-17.15023333,-6.425696667
1/6/2017 21:00,-11.68716667,-9.412126667,-9.38738,-4.478063333,-9.838033333,-5.548546667,-8.01113,-8.079466667,-15.1968,-10.769,-10.5834,-2.394833333,-17.25213333,-6.825493333
1/6/2017 22:00,-11.6682,-9.45761,-9.731046667,-4.461213333,-9.92376,-5.572816667,-8.055796667,-8.479703333,-14.99243333,-11.27086667,-10.94376667,-3.046563333,-17.3757,-7.184083333
1/6/2017 23:00,-11.6599,-9.47128,-9.99188,-4.473746667,-9.98079,-5.529006667,-8.184506667,-8.867933333,-10.38228667,-11.73283333,-11.25856667,-3.640873333,-17.61783333,-7.561716667
1/7/2017 0:00,-11.7687,-9.619993333,-10.13546,-4.481573333,-10.0491,-5.54075,-8.256016667,-9.262153333,-6.674996667,-12.1867,-11.61773333,-4.287373333,-17.92273333,-7.95445
1/7/2017 1:00,-11.88713333,-9.54448,-10.20903333,-4.50551,-10.13746667,-5.536903333,-8.281966667,-9.589333333,-5.512886667,-12.5913,-11.87553333,-4.782383333,-18.0127,-8.281463333
1/7/2017 2:00,-11.9566,-9.23143,-10.46873333,-4.504323333,-10.1413,-5.42684,-8.325406667,-5.508976667,-6.143643333,-12.77573333,-11.7915,-5.120013333,-17.93963333,-4.535133333
1/7/2017 3:00,-11.9953,-9.520776667,-10.9193,-4.440876667,-10.37683333,-5.54427,-8.199743333,2.667686333,-7.082613333,-12.68413333,-11.36946667,-3.112633333,-17.46123333,-0.0460244
1/7/2017 4:00,-12.04696667,-9.766233333,-10.94226667,-4.436403333,-10.34726667,-5.88872,-8.136736667,7.767123333,-7.55345,-12.43156667,-10.74506667,2.491917333,-16.7789,3.301036667
1/7/2017 5:00,-12.07516667,-9.65599,-10.77686667,-4.46709,-10.2007,-5.853993333,-8.069716667,10.37828333,-7.90754,-11.94333333,-10.15956667,7.829236667,-16.13593333,5.153016667
1/7/2017 6:00,-12.06376667,-9.267183333,-10.45553333,-4.561936667,-10.11416667,-5.88712,-7.97989,10.8642,-8.261516667,-10.75333333,-9.480803333,12.62016667,-15.52063333,5.645086667
1/7/2017 7:00,-12.0742,-8.961036667,-9.998566667,-4.693133333,-9.93899,-5.820973333,-7.89104,9.615756667,-8.7621,-8.43809,-5.326063333,16.93553333,-14.70263333,4.767266667
1/7/2017 8:00,-12.09256667,-8.643156667,-9.4909,-4.772473333,-9.791483333,-5.60172,-7.81058,6.734153333,-9.57392,-5.001923333,-1.156609,20.50463333,-13.35956667,3.00487
1/7/2017 9:00,-12.11226667,-8.288653333,-8.88706,-4.807973333,-9.74568,-5.53877,-7.73099,3.637333333,-10.62716667,-1.349371667,2.46342,23.10616667,-11.975,1.55607
1/7/2017 10:00,-12.08496667,-8.32944,-8.266163333,-4.827913333,-9.58737,-5.392016667,-7.692516667,1.787883333,-11.4064,1.587151333,5.08197,24.33226667,-11.08126667,0.444878
1/7/2017 11:00,-12.06433333,-8.141823333,-7.74858,-4.806166667,-9.57707,-5.480496667,-7.656236667,-0.148363333,-12.03126667,2.75319,4.901326667,22.92956667,-11.72723333,-0.466304667
1/7/2017 12:00,-12.06936667,-8.14251,-7.56289,-4.720483333,-9.583226667,-5.586096667,-7.661793333,-1.613966667,-12.54433333,0.100504667,0.170524367,17.55,-14.0166,-1.543063333
1/7/2017 13:00,-12.0536,-8.12461,-7.436383333,-4.656333333,-9.574536667,-5.59853,-7.646983333,-2.845476667,-13.02976667,-2.1508,-2.63598,13.08306667,-15.70153333,-2.46281
1/7/2017 14:00,-12.00976667,-8.21387,-7.462023333,-4.64568,-9.543623333,-5.66528,-7.6321,-3.85271,-13.5047,-3.996176667,-4.509173333,9.880913333,-16.6538,-3.201446667
1/7/2017 15:00,-12.052,-8.236046667,-7.719463333,-4.628606667,-9.569683333,-5.751026667,-7.662583333,-4.69022,-13.93786667,-5.68407,-5.94068,7.411273333,-17.20646667,-3.9079
1/7/2017 16:00,-12.03623333,-8.234693333,-7.90257,-4.589453333,-9.59391,-5.708896667,-7.70004,-5.435366667,-14.3583,-7.185463333,-7.068263333,5.408136667,-17.64776667,-4.47173
1/7/2017 17:00,-12.0975,-8.225396667,-8.283216667,-4.600696667,-9.61773,-5.666446667,-7.783726667,-6.107956667,-14.681,-8.570166667,-7.99998,3.76088,-18.07083333,-5.046196667
1/7/2017 18:00,-12.0886,-8.22779,-8.522686667,-4.550406667,-9.645553333,-5.66337,-7.792046667,-6.72316,-14.57733333,-9.759643333,-8.7435,2.384453333,-18.4825,-5.56426
1/7/2017 19:00,-12.10233333,-8.29776,-8.71917,-4.567613333,-9.693143333,-5.745983333,-7.768016667,-7.32175,-14.3962,-10.84896667,-9.38955,1.165311,-18.89163333,-6.09984
1/7/2017 20:00,-12.12616667,-8.3036,-9.032863333,-4.580456667,-9.714003333,-5.77176,-7.894493333,-7.86946,-14.35096667,-11.76923333,-9.937433333,0.135587667,-19.22493333,-6.58568
1/7/2017 21:00,-12.16706667,-8.387966667,-9.235753333,-4.60777,-9.76788,-5.852673333,-7.889236667,-8.082693333,-14.75466667,-12.14816667,-9.953813333,-0.471863667,-19.06346667,-6.77666
1/7/2017 22:00,-12.19216667,-8.495273333,-9.61625,-4.54514,-9.806336667,-5.827423333,-7.86886,-7.95054,-14.69346667,-12.2948,-9.88433,-0.803524667,-18.76946667,-6.789763333
1/7/2017 23:00,-12.19196667,-8.649893333,-9.965776667,-4.62825,-9.795033333,-5.92344,-7.808336667,-7.95615,-10.29262333,-12.3428,-9.938783333,-1.150626333,-18.58163333,-6.85285
1/8/2017 0:00,-12.20436667,-8.832413333,-10.07192333,-4.667356667,-9.788093333,-6.10005,-7.81614,-8.41164,-6.54439,-12.6952,-10.25193333,-1.708646667,-18.82813333,-7.191346667
1/8/2017 1:00,-12.2097,-9.094073333,-10.1401,-4.63404,-9.903616667,-6.1137,-7.8969,-8.90263,-5.344773333,-13.3306,-10.89233333,-2.65763,-19.35736667,-7.673353333
1/8/2017 2:00,-12.191,-9.548986667,-10.11993333,-4.641686667,-10.06736667,-6.203753333,-7.902296667,-5.20323,-6.141006667,-13.53883333,-10.98293333,-3.18091,-19.17576667,-4.49711
1/8/2017 3:00,-12.19256667,-9.9409,-10.15466667,-4.64799,-10.18533333,-6.2935,-7.848116667,2.558612667,-7.20971,-13.3521,-10.65,-1.517843333,-18.47136667,-0.344823667
1/8/2017 4:00,-12.21133333,-9.870183333,-10.3452,-4.66045,-10.1133,-6.354426667,-7.83415,7.581236667,-7.690396667,-12.9785,-10.19566667,3.70372,-17.70256667,2.475466667
1/8/2017 5:00,-12.2279,-9.71319,-10.3221,-4.69489,-9.948713333,-6.432183333,-7.791756667,9.86878,-7.860233333,-12.04443333,-9.72718,8.79026,-16.9711,4.369023333
1/8/2017 6:00,-12.26593333,-9.378383333,-10.05798,-4.752356667,-9.880153333,-6.511936667,-7.766813333,10.17033333,-7.98889,-9.5401,-9.13289,13.26896667,-16.29206667,4.703866667
1/8/2017 7:00,-12.2593,-8.854376667,-9.646123333,-4.815103333,-9.783883333,-6.46372,-7.73014,9.19191,-8.463103333,-5.73389,-5.15573,16.99503333,-15.3527,3.88213
1/8/2017 8:00,-12.2416,-8.43432,-9.093373333,-4.873416667,-9.717746667,-6.391893333,-7.708006667,6.60194,-9.370676667,-1.767564,-1.241825267,19.92306667,-14.04473333,2.320963333
1/8/2017 9:00,-12.22343333,-8.065523333,-8.52141,-4.923003333,-9.615553333,-6.283713333,-7.659123333,3.557873333,-10.40733333,2.270632667,1.893306667,21.88506667,-12.4178,1.095285333
1/8/2017 10:00,-12.20706667,-7.796283333,-7.94537,-4.945546667,-9.55736,-6.156483333,-7.64006,1.528305333,-11.20886667,5.640753333,4.006476667,22.6149,-11.44593333,0.150271667
1/8/2017 11:00,-12.17823333,-7.562603333,-7.484046667,-4.94575,-9.462623333,-6.06847,-7.647186667,-0.220881667,-11.84603333,6.27673,3.789286667,20.9223,-11.6956,-0.672962333
1/8/2017 12:00,-12.1391,-7.51631,-7.22439,-4.907456667,-9.410503333,-6.088033333,-7.69009,-1.61592,-12.4025,2.531716667,-0.332376,16.09676667,-13.92286667,-1.677543333
1/8/2017 13:00,-12.12196667,-7.525386667,-7.142356667,-4.869686667,-9.34697,-6.068806667,-7.694516667,-2.806363333,-12.79073333,-0.412339667,-3.040196667,11.79663333,-15.74616667,-2.58069
1/8/2017 14:00,-12.1228,-7.599196667,-7.2824,-4.785356667,-9.32972,-6.02691,-7.75417,-3.782703333,-13.10443333,-2.748576667,-4.821153333,8.9843,-16.77533333,-3.34347
1/8/2017 15:00,-12.09173333,-7.661313333,-7.485826667,-4.75917,-9.262593333,-6.09191,-7.788986667,-4.667343333,-13.63796667,-4.778006667,-6.17562,6.73637,-17.44446667,-4.024223333
1/8/2017 16:00,-12.09603333,-7.741236667,-7.79694,-4.70985,-9.300016667,-6.07302,-7.832903333,-5.408333333,-14.1358,-6.531366667,-7.19172,4.943823333,-17.79546667,-4.58039
1/8/2017 17:00,-12.11743333,-7.80713,-8.06845,-4.713643333,-9.297623333,-6.008416667,-7.855246667,-5.95753,-14.5773,-7.9156,-7.78898,3.667643333,-17.7261,-4.993816667
1/8/2017 18:00,-12.17436667,-7.8279,-8.514186667,-4.779036667,-9.261306667,-6.021966667,-7.874706667,-6.675893333,-14.98046667,-9.339673333,-8.64463,2.258083333,-18.24603333,-5.611776667
1/8/2017 19:00,-12.28543333,-7.84306,-8.976766667,-4.779263333,-9.27946,-5.94036,-7.945603333,-7.313686667,-15.33233333,-10.66283333,-9.470516667,1.056689667,-18.8497,-6.283746667
1/8/2017 20:00,-12.2538,-7.841653333,-9.475786667,-4.770223333,-9.319226667,-5.97374,-7.956416667,-7.81236,-15.69453333,-11.71676667,-10.10035,0.0274431,-19.36406667,-6.801246667
1/8/2017 21:00,-12.3172,-7.876043333,-9.60974,-4.752276667,-9.358676667,-5.99165,-8.022266667,-8.251906667,-15.9887,-12.6421,-10.6208,-0.990647667,-19.61843333,-7.244836667
1/8/2017 22:00,-12.27856667,-8.271843333,-9.899153333,-4.72186,-9.659156667,-6.103593333,-8.04322,-8.73175,-15.66486667,-13.44846667,-11.04646667,-1.80816,-19.65016667,-7.622283333
1/8/2017 23:00,-12.35633333,-8.324033333,-10.30173333,-4.730116667,-9.79216,-6.095356667,-8.057146667,-9.169793333,-10.87375333,-14.13283333,-11.45603333,-2.55142,-19.7465,-8.0282
1/9/2017 0:00,-12.30003333,-8.453073333,-10.30163333,-4.74085,-10.26756667,-6.177953333,-8.109213333,-9.51156,-7.50136,-14.76463333,-11.87193333,-3.417203333,-20.063,-8.51083
1/9/2017 1:00,-12.287,-8.94112,-10.52026667,-4.773696667,-10.3303,-6.190896667,-8.139586667,-9.813746667,-6.312353333,-15.3308,-12.1869,-4.103396667,-20.21096667,-8.812136667
1/9/2017 2:00,-12.38146667,-9.14689,-10.68953333,-4.764633333,-10.37063333,-6.226983333,-8.152656667,-5.774163333,-7.04208,-15.46826667,-12.1289,-4.447646667,-20.0229,-5.110263333
1/9/2017 3:00,-12.4958,-8.686066667,-11.35243333,-4.80625,-10.15186667,-6.166423333,-8.077173333,2.287354,-8.164123333,-15.21876667,-11.74363333,-2.547627333,-19.54213333,-0.494378333
1/9/2017 4:00,-12.4845,-8.556096667,-11.80463333,-4.84008,-10.14486667,-6.09274,-8.036506667,7.359416667,-8.70099,-14.71463333,-11.3124,2.472737333,-18.9194,2.8629
1/9/2017 5:00,-12.51696667,-8.516916667,-11.66186667,-4.95389,-10.05696667,-5.944893333,-7.973286667,9.99715,-9.111203333,-13.6959,-10.89733333,7.156706667,-18.33726667,4.824393333
1/9/2017 6:00,-12.5426,-8.357546667,-11.152,-5.071806667,-9.957653333,-5.85443,-7.96017,10.58033333,-9.48372,-11.07327667,-10.32354333,11.46336667,-17.5262,5.25987
1/9/2017 7:00,-12.56896667,-8.164936667,-10.52233333,-5.20745,-9.83541,-5.886593333,-7.91884,9.292413333,-10.03613667,-7.074696667,-6.444526667,15.03573333,-16.54466667,4.256553333
1/9/2017 8:00,-12.57796667,-7.962716667,-9.840266667,-5.275786667,-9.673686667,-5.79713,-7.87006,6.338883333,-10.87353333,-2.66762,-2.444363333,18.07176667,-15.1846,2.376683333
1/9/2017 9:00,-12.55606667,-7.677366667,-9.156206667,-5.300796667,-9.544023333,-5.883076667,-7.822846667,2.715293333,-11.907,0.956961667,0.739420667,20.0783,-14.0426,0.846072333
1/9/2017 10:00,-12.5183,-7.46923,-8.63572,-5.286426667,-9.49803,-5.94178,-7.803236667,0.472878667,-12.70023333,3.556136667,2.940516667,20.81306667,-13.4817,-0.215266133
1/9/2017 11:00,-12.48666667,-7.57304,-8.341116667,-5.237863333,-9.49701,-5.8776,-7.80501,-1.018181,-13.37616667,4.57965,3.012603333,19.72856667,-13.80893333,-1.084552
1/9/2017 12:00,-12.44763333,-7.612793333,-8.307956667,-5.12991,-9.525586667,-5.82067,-7.912926667,-2.633703333,-13.71056667,1.090437633,-0.936712,14.97786667,-16.14243333,-2.165096667
1/9/2017 13:00,-12.42696667,-7.660633333,-8.426253333,-5.05821,-9.565513333,-6.0109,-7.939553333,-3.94301,-13.80016667,-1.785895667,-3.945903333,10.65477333,-18.0014,-3.113743333
1/9/2017 14:00,-12.41973333,-7.680466667,-8.744976667,-5.000493333,-9.59155,-6.080306667,-8.01045,-4.933303333,-14.06306667,-4.320493333,-5.946523333,7.617573333,-19.04746667,-3.932176667
1/9/2017 15:00,-12.42573333,-7.71865,-8.966036667,-4.99232,-9.62736,-6.166003333,-8.050193333,-5.638726667,-14.37136667,-6.35151,-7.255053333,5.525876667,-19.68056667,-4.5327
1/9/2017 16:00,-12.404,-7.72372,-9.248386667,-5.037366667,-9.688833333,-6.157523333,-8.101003333,-6.03448,-14.84156667,-7.81208,-7.9537,3.996323333,-19.80483333,-4.864776667
1/9/2017 17:00,-12.41156667,-7.75474,-9.50144,-5.01649,-9.749896667,-6.19207,-8.10703,-6.516516667,-15.13983333,-9.05783,-8.614123333,2.689023333,-20.00833333,-5.24948
1/9/2017 18:00,-12.4703,-7.725613333,-9.834986667,-4.9781,-9.824173333,-6.173003333,-8.15857,-6.93489,-15.16493333,-10.19003333,-9.193726667,1.584803333,-20.244,-5.621393333
1/9/2017 19:00,-12.54466667,-7.69646,-10.23373333,-4.933373333,-9.925546667,-6.173193333,-8.245403333,-7.536126667,-15.24806667,-11.43086667,-9.908793333,0.4139715,-20.63396667,-6.1586
1/9/2017 20:00,-12.55183333,-7.714886667,-10.6068,-4.933873333,-9.986143333,-6.263553333,-8.318286667,-7.994103333,-15.4396,-12.37636667,-10.42483333,-0.584186333,-20.8808,-6.62086
1/9/2017 21:00,-12.5892,-7.901106667,-10.75516667,-4.903366667,-10.09643333,-6.300906667,-8.310083333,-8.156716667,-15.68733333,-12.94096667,-10.64136667,-1.187516333,-20.75236667,-6.9713
1/9/2017 22:00,-12.6673,-7.900876667,-10.73836667,-4.931696667,-10.26246667,-6.358256667,-8.3893,-8.264336667,-15.68586667,-13.38786667,-10.77456667,-1.67979,-20.56046667,-7.133883333
1/9/2017 23:00,-12.65873333,-7.976973333,-10.9212,-4.907303333,-10.39516667,-6.417403333,-8.49054,-8.51177,-11.7103,-13.88916667,-11.1171,-2.322463333,-20.6275,-7.36778
1/10/2017 0:00,-12.65093333,-8.297086667,-10.94873333,-4.94604,-10.71906667,-6.532633333,-8.508226667,-8.863903333,-8.086063333,-14.34933333,-11.4446,-2.945936667,-20.71476667,-7.668703333
1/10/2017 1:00,-12.6585,-8.421753333,-11.18173333,-4.954946667,-10.80463333,-6.596016667,-8.576423333,-9.268793333,-6.991783333,-14.95143333,-11.82596667,-3.571,-20.8623,-8.049363333
1/10/2017 2:00,-12.66976667,-8.429916667,-11.342,-4.974603333,-10.79046667,-6.55942,-8.535603333,-5.620703333,-7.842483333,-15.14606667,-11.86326667,-3.86307,-20.74343333,-5.923126667
1/10/2017 3:00,-12.78916667,-8.548826667,-11.5103,-4.997266667,-11.08713333,-6.622263333,-8.447816667,2.1097674,-8.90848,-15.10243333,-11.6303,-2.162286,-20.3567,-1.068087
1/10/2017 4:00,-12.84486667,-8.524206667,-11.6803,-5.089266667,-10.93213333,-6.96363,-8.404323333,6.952556667,-9.481863333,-14.77423333,-11.29963333,2.94431,-19.8036,2.300056667
1/10/2017 5:00,-12.88176667,-8.642293333,-11.66406667,-5.279576667,-10.8234,-6.811433333,-8.332336667,9.462833333,-9.82588,-13.94593333,-10.99063333,7.75528,-18.99863333,4.04792
1/10/2017 6:00,-12.9092,-8.48828,-11.3921,-5.439713333,-10.7197,-7.156013333,-8.28101,9.740626667,-10.03912,-11.33373333,-10.46447333,12.10153333,-18.05543333,4.243456667
1/10/2017 7:00,-12.91953333,-8.27338,-10.85836667,-5.555286667,-10.59016667,-7.030493333,-8.23675,8.68712,-10.4673,-7.22246,-6.530366667,15.82696667,-17.17973333,3.3048
1/10/2017 8:00,-12.9382,-8.032153333,-10.18172667,-5.63311,-10.45836667,-6.707906667,-8.18164,5.764836667,-11.25986667,-2.722136667,-2.474963333,18.97856667,-15.7441,1.490306333
1/10/2017 9:00,-12.9344,-7.824516667,-9.47724,-5.64389,-10.34903333,-6.626626667,-8.120243333,2.339566667,-12.3953,1.442127433,0.939386,21.02556667,-14.05966667,0.114675633
1/10/2017 10:00,-12.91326667,-7.694013333,-8.814763333,-5.621233333,-10.23316667,-6.56774,-8.06361,0.149200333,-13.28843333,4.846733333,3.246233333,21.6839,-12.317,-0.670409667
1/10/2017 11:00,-12.90473333,-7.638303333,-8.470886667,-5.586286667,-10.13476667,-6.41581,-8.134223333,-1.048442,-13.99043333,4.66367,0.94174,18.58816667,-13.39853333,-1.486663333
1/10/2017 12:00,-12.9497,-7.61259,-8.498803333,-5.50521,-10.209,-6.39536,-8.145973333,-2.603976667,-14.56343333,0.668217667,-2.66151,13.45546667,-16.119,-2.592423333
1/10/2017 13:00,-13.01056667,-7.62435,-8.751536667,-5.37757,-10.29656667,-6.482803333,-8.220836667,-4.016873333,-15.1143,-2.24069,-5.18567,9.630003333,-18.2465,-3.584683333
1/10/2017 14:00,-12.97426667,-7.68726,-9.099093333,-5.290196667,-10.35443333,-6.620333333,-8.289893333,-5.220163333,-15.6378,-4.769206667,-6.886026667,7.016253333,-19.4606,-4.416126667
1/10/2017 15:00,-12.91883333,-7.731196667,-9.41848,-5.25562,-10.41516667,-6.673906667,-8.327333333,-6.190376667,-16.15566667,-6.885743333,-8.207266667,4.817,-20.20383333,-5.12441
1/10/2017 16:00,-12.88813333,-7.762593333,-9.672946667,-5.213996667,-10.4817,-6.676976667,-8.433896667,-6.957876667,-16.6605,-8.67072,-9.243223333,3.002493333,-20.70393333,-5.840836667
1/10/2017 17:00,-12.89013333,-7.84035,-9.957123333,-5.199046667,-10.62733333,-6.774476667,-8.478076667,-7.638946667,-17.09863333,-10.25210333,-10.08892333,1.52097,-21.17696667,-6.446573333
1/10/2017 18:00,-12.87956667,-7.894076667,-10.09189333,-5.206756667,-10.72986667,-6.82772,-8.557136667,-8.300306667,-17.46816667,-11.6605,-10.81023333,0.192644,-21.51196667,-7.05998
1/10/2017 19:00,-12.923,-7.83755,-10.5142,-5.216906667,-10.74103333,-6.79558,-8.687446667,-8.95188,-17.81293333,-12.9374,-11.44283333,-0.867751333,-21.65413333,-7.656763333
1/10/2017 20:00,-12.97506667,-7.8244,-10.89413333,-5.219496667,-10.84426667,-6.767033333,-8.857013333,-9.589313333,-18.11906667,-14.0329,-12.0092,-1.83676,-21.7333,-8.21372
1/10/2017 21:00,-13.08736667,-7.772873333,-11.32833333,-5.249313333,-11.0123,-6.71796,-8.960636667,-10.10349,-18.3647,-14.95536667,-12.54926667,-2.72786,-21.8518,-8.738723333
1/10/2017 22:00,-13.1435,-7.73319,-11.6954,-5.307516667,-11.12846667,-6.65665,-9.080893333,-10.54576667,-17.7322,-15.74326667,-12.9975,-3.531246667,-22.02063333,-9.204846667
1/10/2017 23:00,-13.19526667,-7.72378,-11.9434,-5.354376667,-11.32843333,-6.742973333,-9.18657,-10.93833333,-12.66233333,-16.43416667,-13.35603333,-4.25123,-22.15916667,-9.651753333
1/11/2017 0:00,-13.27643333,-7.987203333,-12.16213333,-5.384296667,-11.57083333,-6.801113333,-9.319056667,-11.3276,-9.38826,-17.0293,-13.72,-4.9248,-22.23263333,-10.08046
